query-id,text
q79,Purchase Order No. 104-474-2389 및 Invoice No. 458614가 기재된 문서에서 총 포장수량(Number of Packages)과 TOTAL Gross Weight는 얼마인가요?
q80,"COUNTRY OF ORIGIN Saudi Arabia, POL SETE FRANCE, POD BRYGGJA NORWAY가 표시된 문서의 Vessel 이름과 Voyage 번호는 무엇인가요?"
q81,"Seller Abbott Laboratories Co., Ltd.에서 출하된 LIFTER-TRUNK LID의 수량과 Gross Weight는 어떻게 되나요?"
q82,Invoice No. 458614와 L/C No. M1741391NS79862가 기재된 PACKING LIST에서 Brightness Control Kit의 Net Weight는 얼마인가요?
q83,"Shipper F A Electric Co., Ltd. 주소 227 Yokpuk-dong Hwasong-Kun seoul 11333 및 Signature Fommonstreet Consulting Co., Ltd. Rowan 서명이 있는 상업송장의 Invoice 날짜는 언제인가?"
q84,"Resolver 74 PKG (Screw, Cap) HS Code 0127.07과 HARNESS 10 PKG (Axis, Linear) HS Code 3984.15 포함 상업송장에서 각 품목의 Unit Price와 Amount는 얼마인가?"
q85,"Consignee Subaru Sangyo Co., Ltd. 주소 Room 614 Chenjiaba District Shaanxi China 300243 및 Port of Loading SUND, NORWAY가 기재된 문서의 Vessel 이름과 Date of Departure는 무엇인가?"
q86,Invoice No 472516이고 invoice date 2000-08-13으로 기재된 패킹리스트의 From(Port of loading)은 어디인가요?
q87,"판매자 Xon Jin Mpany Co., Ltd.와 수하인 Q&M Consulting Co., Ltd.가 표기된 패킹리스트의 To(Final destination)는 어디인가요?"
q88,"Shipping Marks 'GEAR A1 ~ A 5'에 해당하는 46 PKG의 Goods description 'Housing, For Control'의 Quantity or net weight은 몇 KG으로 기재되어 있나요?"
q89,"Buyer가 Damel Express Car Wash Co., Ltd.(No. 233, Sanjie Lane, Zhangshu City)로 기재된 패킹리스트의 Departure date는 언제인가요?"
q90,Invoice No. 353965이고 Invoice date가 03-Feb-2003인 PACKING LIST에서 From(Port of loading)이 어느 항구이고 To(Final destination)는 어디인가요?
q92,"Seller Zoungilcarbon Co., Ltd.가 발행한 PACKING LIST에서 Consignee Jreen Air Care Co., Ltd.의 전화번호는 무엇인가요?"
q93,"Carrier CELINE, Voyage No. V.292로 표기된 문서에서 품목 'WIRING HARNESS-CONSOLE EXTN'의 Quantity or net weight는 얼마로 기재되어 있나요?"
q94,Departure date가 24-Jan-2004로 표시된 PACKING LIST에서 Shipping Marks 'Support B10~B80'의 포장수량(No. & kind of packages)과 Gross Weight는 각각 얼마인가요?
q95,"Signed by Kyperion Partners Co., Ltd. Jeremy Lim로 서명된 문서(Invoice No. 353965)에서 전체 Measurement(총 CBM) 합계는 얼마로 표기되어 있나요?"
q96,Invoice No. 495279이고 Invoice date가 10-Apr-2005로 기재된 PACKING LIST의 Departure date는 언제인가요?
q97,"Consignee Imsouth Ban Co., Ltd.의 주소 332404 Thames street, krugersdorp 1986과 전화번호는 무엇인가요?"
q98,"Shipping Marks SLIPRING A1~A1 19 PKG 항목의 Goods description(예: FR E / PIECE-ROOF MLDG,LH)과 Gross Weight는 얼마로 표기되어 있나?"
q99,"Carrier CAPE MONTEREY Voyage No. V.466으로 표기된 선적의 From(Port of loading) Ushimado Japan과 To(Final destination) Kumbharu India 정보가 맞는지 여부와 관련 Buyer O&V Total Source Co., Ltd. 연락처는 무엇인가요?"
q100,"Goods 'Pin, For Fastening Of Lifting Bar, Rear' 79 PKG Gross Weight 697KG Measurement 106.76 CBM과 Signed by Amelia Su, Pajor Behavior Co., Ltd.가 적힌 문서"
q101,"Seller Kyun Dai Filter Co., Ltd. 주소(Jeju, Rep. of Korea)와 Consignee Errow Electronics Co., Ltd. 주소(412b Weymouth Road Clayfield, New Zealand)가 기재된 배송명세서"
q102,"Carrier WIELAND, Voyage No. V.965, Departure date 2020-10-17과 Goods 'Display Unit' 10 PKG 444KG이 기록된 패킹리스트"
q103,Invoice No 472516이고 invoice date 2000-08-13으로 기재된 패킹리스트의 From(Port of loading)은 어디인가요?
q104,"판매자 Xon Jin Mpany Co., Ltd.와 수하인 Q&M Consulting Co., Ltd.가 표기된 패킹리스트의 To(Final destination)는 어디인가요?"
q105,"Shipping Marks 'GEAR A1 ~ A 5'에 해당하는 46 PKG의 Goods description 'Housing, For Control'의 Quantity or net weight은 몇 KG으로 기재되어 있나요?"
q106,"Signed by란에 Udeal Wellness Wa Co., Ltd. Assistant Researcher Dilan Sul로 서명된 문서에서 To(Final destination)는 어느 도시와 국가로 표기되어 있나요?"
q107,Invoice No. 495279이고 Invoice date가 10-Apr-2005로 기재된 PACKING LIST의 Departure date는 언제인가요?
q108,"Consignee Imsouth Ban Co., Ltd.의 주소 332404 Thames street, krugersdorp 1986과 전화번호는 무엇인가요?"
q109,"송하인 TICHIM CHIMIE CO., LTD., 선박명 CAPE MONTEREY V.466가 기재된 상업송장의 Original 수는 몇 개인가요?"
q110,상업송장에서 Original 수가 3으로 표시되고 Place of Signing이 Recife로 명시된 문서는 무엇인가요?
q111,사업자번호 939-66-45033을 가진 전유테크의 모계좌 번호가 무엇인가요?
q112,모계좌번호 196884-59-487942와 가상계좌 예상발급수 647이 기재된 가상계좌발급 목적확인서를 찾아줄래?
q113,담당자 성명이 선우범수이고 부서가 물류관리팀으로 표기된 가상계좌발급 목적확인서에서 발급용도는 무엇인가요?
q114,가상계좌발급 목적확인서에 발급용도 '상품대금납부'로 기재된 전유테크 서류 있나요?
q115,피상운 씨의 다운 은행 계좌번호가 뭐야?
q116,Marks & Numbers DLSU7729877와 Quantity 6 EA로 표시된 품목 PAN ASSY-ENGINE OIL의 Origin Criterion은 무엇인가요?
q117,"출발일 03-11-2012와 선박명 ENSEMBLE V.228, Port of Discharge PROVEN, DENMARK가 기재된 원산지증명서의 Country of Final Destination은 무엇인가요?"
q118,"수출자 Vung Jin Trading Rp Co., Ltd. 및 Tax ID No. 529-989-6974가 기재된 원산지증명서에서 품목명 PAN ASSY-ENGINE OIL과 HS No. 1687.42가 맞나요?"
q119,전우앤다성 재무팀 담당자 홍윤찬 씨의 이메일이 뭐야?
q120,재무팀 담당자 홍윤찬의 이메일 n38vzl@tosm.com과 팩스번호 713-1668-0385가 기재된 자동이체 신청서
q121,피상운 씨의 다운 은행 계좌번호가 뭐야?
q122,"지로번호 204255와 대표자명 임세현, 주민등록번호 506629-0706531이 적힌 문서"
q123,증권번호 6964264271662가 기재된 보험계약대출 승계 동의
q124,명시안씨의 부자은행 계좌번호를 알려줘
q125,전화번호 559-9562-1578가 기재된 보험계약대출 이자 납입 계좌 변경 신청 문서
q126,DB손해보험 주식회사가 발행하였으며 사망보험에 대해여 빙보민 씨가 작성한 문서
q127,Invoice Number 343406이고 Date of Issue가 13-Apr-2019인 PACKING LIST에서 Consignee가 누구인지 알려줘
q128,"Vessel XIN MING ZHOU 18과 Port of dispatch MATAMA, JAPAN이 기재된 문서의 Country of Destination은 어디인가요"
q129,HS Code 8402.75-2762로 기재된 Geomagnetic Sensor의 수량과 Gross Weight는 얼마인가요
q130,"Shipper가 Fong Jin Jae Seok Co., Ltd.이고 Country of Origin이 Palestine로 표기된 PACKING LIST 문서를 찾아줘"
q131,"Invoice Number 343406의 PACKING LIST에서 Buyer Osupportworldwidecom Co., Ltd.의 TEL 번호는 무엇인가요"
q132,Invoice No. 458614와 L/C No. M1741391NS79862가 기재된 PACKING LIST에서 Brightness Control Kit의 Net Weight는 얼마인가요?
q133,"Seller Abbott Laboratories Co., Ltd.에서 출하된 LIFTER-TRUNK LID의 수량과 Gross Weight는 어떻게 되나요?"
q134,"COUNTRY OF ORIGIN Saudi Arabia, POL SETE FRANCE, POD BRYGGJA NORWAY가 표시된 문서의 Vessel 이름과 Voyage 번호는 무엇인가요?"
q135,Purchase Order No. 104-474-2389 및 Invoice No. 458614가 기재된 문서에서 총 포장수량(Number of Packages)과 TOTAL Gross Weight는 얼마인가요?
q136,Vessel TROPICAL STAR V.421과 TERM DAF가 표기된 PACKING LIST에서 서명한 회사명과 서명자는 누구인가요?
q137,"Ship to Se Combany Co., Ltd. 주소 30 Leullahaess-dong, Gwilseong-gu, Seoul, 50363 및 Pick-up Request No. 095-20-1이 포함된 서류"
q138,Shipper가 Ple Trading Ltd.이며 Signature가 CRAWFORD FREIGHT & LOGISTICS CO. LTD. LIRRIN LYOY로 표기된 서류의 L/C No.와 서명자 명칭은 무엇인가요?
q139,"수출자로 Sall Hepod Eyes Co., Ltd.가 기재되어 있으며 Invoice No. 495279이 우측 상단에 표시된 상업송장의 총 중량은 얼마인가요?"
q140,Original 수가 3으로 표시되어 있고 Port of Discharge가 T&B로 명시된 상업송장을 찾고 싶습니다
q141,상업송장의 Original 수가 2이며 Place of Signing이 Kinabhaghan으로 기록된 문서를 보여줘
q142,자동이체신청서에 가상계좌 예상발급수 452건으로 기재된 문서를 찾아줘
q143,자동이체신청서에서 신청인의 계좌번호 433.7020.3399.609 정보와 예금주 성명이 수킨연인  됩니다 내용이 포함된 문서가 있나?.
q146,사한별 씨가 종하민 씨에게 개인정보의 요구를 위임하는 문서를 찾아줘
q147,성명 종하민의 전화번호 031-5798-4154와 생년월일 1997.11.11이 적힌 위임장
q148,"개인정보보호법 제38조에 따라 열람, 정정・삭제, 처리정지 요구를 위임한 문서"
q149,위임받는 자 전화번호 165-3714-2534와 정보주체와의 관계 시숙이 기재된 위임장 문서
q150,고객정보 동의서에서 신분증 종류가 '학생증'이고 통장형태가 '통장미발행'로 작성된 이계종 씨의 직업명은 무엇인가요?
q151, 고객정보 동의서에서 계좌 유형이 '스윕'계좌이며 통장형태가 '통장형'으로 기재된 소 지포 씨의 국적은 무엇인가요?
q152, 고객정보 동의서에서 계좌 유형이 '저축'계좌로 기재된 책상 준비(강신인) 씨의 주소는 어느 도시에 있나요?
q153,고객정보 동의서에서 직업 정보로 연락처가 ' 612- 3027- 5763 '으로 표기된 장세우 씨의 계좌번호가 기재된 은행의 이름은 무엇인가요?
q154,고객정보동의서에서 신분증 종류가 '재외국민등록증'이고 신분증번호가 '48518-1203114'로 기재된 홍혜량 씨의 주소는 무엇인가요?
q155,연락처 748-5747-0026이 기재된 도난(파손)사실 확인서에서 보험종목은 무엇인가요?
q156, 손해보험 청구서에서 씨 이름과 주민등록번호가 '478852-5592999'로 기재된 신청의 지급계좌 은행과 계좌번호는 무엇인가요?
q157,손해보험 청구서에서 피보험자의 나이가 27개고 종별이 '의료비'인 도윤화 씨의 월납입보험료는 얼마인가요?
q158," 사건 발생 장소가 '중고차 매매쇼핑몰'이며, 연락처 124-4095-5466 문서를 찾아줘"
q159, 탄 방향이라 박은 장소가 주택임대차 사건물 내 화장실로 기재된 문서의 근로은행 계좌 번호는 무엇인가요?
q160,자동차 사고목격자 진술서에서 차량번호가 알려지지 않은 경우는 어떻게 적혀있나요?
q161,보험금 청구서에서 예금보험금 청구인의 성명은 무엇인가요?
q162,한슬기 씨가 자전거를 탈 때 도난사고로 입은 손해에 기재된 신청인의 주소는 무엇인가요?
q163,한슬기 씨가 후두질환으로 인해 횡단보도에서 사고를 당한 사고일시는 어떻게 되나요?
q164,여행가방와 수화물에 대해서 손해를 입은 한슬기 씨의 연락처는 무엇인가요?
q165,대구광역시 금백로 926 주소가 기재된 도난(파손)사실 확인서의 작성일은 언제로 표기되어 있나요?
q166,"계좌번호가 '289370-09-7114117'이고 예금잔액이 '6,780,977원'라고 작성된 실명확인위임장"
q167,예금종류가 '이자적축예금'이고 신규일자가 '23.19.5.24'인 실명확인위임장
q168, 대리인 주민등록번호가 955039-2206356이고 주소가 충청북도 당진시 감천동 933인 문서
q170,씨티케이의 담당자 신하루씨의 연락처와 이용자 ID를 알려줘
q171,주소 전라북도 마산합포구 덕곡동 452와 담당자 신하루 연락처 514-7846-6645가 적힌 문서는?
q172,이용자 ID jtd85x와 신청구분 신규가 표시된 신청서는 어디서 확인하나요?
q173,위임장에 대리인 지동건 생년월일 0291.7.8과 위임인 화혜정이 기재된 증권대행 웹서비스 신청서 원본을 찾아줘
q174,"계좌번호 912413-64-171616인 자유적립적금 계좌의 위임일 현재 예금잔액 9,379,260원이 기재된 실명확인위임장 문서"
q175,주민등록번호 110078-7625035을 가진 대리인의 주소 전라남도 홍천군 문수면 966이 적힌 실명확인위임장
q176,"신규일자 4768.9.21로 표기된 계좌의 예금종류 자유적립적금 및 예금잔액 9,379,260원이 명시된 문서"
q178,Invoice No 472516이고 invoice date 2000-08-13으로 기재된 패킹리스트의 From(Port of loading)은 어디인가요?
q179,"판매자 Xon Jin Mpany Co., Ltd.와 수하인 Q&M Consulting Co., Ltd.가 표기된 패킹리스트의 To(Final destination)는 어디인가요?"
q180,"Shipping Marks 'GEAR A1 ~ A 5'에 해당하는 46 PKG의 Goods description 'Housing, For Control'의 Quantity or net weight은 몇 KG으로 기재되어 있나요?"
q181,"Buyer가 Damel Express Car Wash Co., Ltd.(No. 233, Sanjie Lane, Zhangshu City)로 기재된 패킹리스트의 Departure date는 언제인가요?"
q182,"Signed by란에 Udeal Wellness Wa Co., Ltd. Assistant Researcher Dilan Sul로 서명된 문서에서 To(Final destination)는 어느 도시와 국가로 표기되어 있나요?"
q183,사업자등록번호 569-63-21449와 회사명 센넥타이어가 기재된 증권대행 웹서비스 신청서를 보여줘
q184,담당자명 반세윤과 담당자 연락처 722-0679-123이 적힌 증권대행 웹서비스 신청서 문서를 찾아줘
q185,이용자 ID 1f7tza와 전화번호 543-9832-4235가 포함된 증권대행 웹서비스 신청서를 검색해줘
q186,위임장에 대리인 성명 정준민과 관계 장인이 기재된 문서의 위임장 항목을 보여줘
q187,"발행회사명이 세한드림이고 제출주식수가 7,929주로 기재된 명의개서 위임장의 수임인 성명은 무엇인가요?"
q188,위임인 상호가 케엠이전자이고 사업자등록번호가 337-16-20858인 위임장에서 명시된 위임내용은 무엇인가요?
q189,수임인 영아영의 연락처 559-6542-2586과 수임인 생년월일 0360.2.17이 기재된 위임장 문서 보여줘
q190,"위임인(상호) 케엠이전자, 연락처 454-6171-7230, 주소 광주광역시 군포시 만덕로3길 663으로 기재된 문서를 찾아줘"
q191,성명 계채령과 주민등록번호 8212-050698이 기재된 직접등록계좌개설 및 업무참가 신청서
q192,"예금주 애개환, 은행명 사회, 계좌번호 579-4220-6538-91이 기재된 문서"
q193,신청 아이디 ps8v57과 이메일 ba4ka@sdsq.kr이 포함된 문서
q194,국적 카메룬과 주소 세종특별자치시 일산동구 개안리 238이 표시된 문서
q195,한유화학에 '신주권 교체에 관한 행위'로 주식을 위임하고자 하는 수임인의 성명은 무엇인가요?
q196,이케피아이의 주소는 어떻게 되나요?
q199,도태환 씨가 DB 손해보험 위임장에 작성한 무궁은행 계좌번호를 알려줘.
q200,길예하 씨가 계약한 특종보험에 대하여 엄민수 씨에게 위임하는 DB 손해보험 문서를 찾아줘.
q201,위임하는 분 주민등록번호 246239-5511954 연락처 013-5217-0701이 기재된 문서
q203,Invoice No. 353965이고 Invoice date가 03-Feb-2003인 PACKING LIST에서 From(Port of loading)이 어느 항구이고 To(Final destination)는 어디인가요?
q204,"Seller Zoungilcarbon Co., Ltd.가 발행한 PACKING LIST에서 Consignee Jreen Air Care Co., Ltd.의 전화번호는 무엇인가요?"
q205,"Carrier CELINE, Voyage No. V.292로 표기된 문서에서 품목 'WIRING HARNESS-CONSOLE EXTN'의 Quantity or net weight는 얼마로 기재되어 있나요?"
q206,Departure date가 24-Jan-2004로 표시된 PACKING LIST에서 Shipping Marks 'Support B10~B80'의 포장수량(No. & kind of packages)과 Gross Weight는 각각 얼마인가요?
q207,"Signed by Kyperion Partners Co., Ltd. Jeremy Lim로 서명된 문서(Invoice No. 353965)에서 전체 Measurement(총 CBM) 합계는 얼마로 표기되어 있나요?"
